,Unnamed: 0,unique_id,node,category_list,construct_list,ml_words_updated,shape,icon,cons_synnonyms,cat_synnonyms,description,emb_string,psid,sid
190,10110,abbvie_table_of_contents_abbvie_aa_nsm_deck1_0060_4_abbvie_aa_nsm,4,['table of content'],['assessment'],[],['circle'],"['check', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'circle', 'assessment', 'table of content', 'valuation', 'scoring', 'system', 'check', 'evaluation']",. The category is table_of_contents. The construct is assessment having shape of a circle with check mark icon,57,60
191,25039,abbvie_criteria_abbvie_aa_nsm_deck1_0146_3_abbvie_aa_nsm,3,['criterium'],['assessment'],"['clipboard', 'curtain']","['ribbon', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'square', 'valuation', 'criterium', 'scoring', 'system', 'clipboard', 'curtain', 'ribbon', 'evaluation']",. The category is criteria. The construct is assessment and contain clipboard curtain having shape of a ribbon square,144,146
192,25037,abbvie_criteria_abbvie_aa_nsm_deck1_0144_4_abbvie_aa_nsm,4,['criterium'],['assessment'],"['clipboard', 'curtain']","['ribbon', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'square', 'valuation', 'criterium', 'scoring', 'system', 'clipboard', 'curtain', 'ribbon', 'evaluation']",. The category is criteria. The construct is assessment and contain clipboard curtain having shape of a ribbon square,144,144
193,10112,abbvie_table_of_contents_abbvie_aa_nsm_deck1_0061_6_abbvie_aa_nsm,6,['table of content'],['assessment'],[],"['circle', 'rectangle']","['check', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'circle', 'assessment', 'table of content', 'valuation', 'rectangle', 'scoring', 'system', 'check', 'evaluation']",. The category is table_of_contents. The construct is assessment having shape of a circle rectangle with check mark icon,57,61
194,25027,abbvie_criteria_abbvie_aa_nsm_deck1_0136_3_abbvie_aa_nsm,3,['criterium'],['assessment'],"['check', 'list', 'curtain']",[],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'assessment', 'curtain', 'list', 'valuation', 'criterium', 'scoring', 'system', 'check', 'evaluation']",. The category is criteria. The construct is assessment and contain check list curtain with check mark cros mark icon,136,136
195,18099,abbvie_comparison_abbvie_aa_nsm_deck1_0353_2_abbvie_aa_nsm,2,['comparison'],['assessment'],['curtain'],['rectangle'],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'check', 'curtain', 'laggard', 'mark', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'cros', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a rectangle with check mark cros mark icon,352,353
196,18098,abbvie_comparison_abbvie_aa_nsm_deck1_0352_4_abbvie_aa_nsm,4,['comparison'],['assessment'],['curtain'],['rectangle'],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'check', 'curtain', 'laggard', 'mark', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'cros', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a rectangle with check mark cros mark icon,352,352
197,18097,abbvie_comparison_abbvie_aa_nsm_deck1_0351_2_abbvie_aa_nsm,2,['comparison'],['assessment'],['curtain'],"['circle', 'rectangle']","['check', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'circle', 'comparable', 'rectangle', 'similarity', 'check', 'curtain', 'laggard', 'mark', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a circle rectangle with check mark icon,351,351
198,18096,abbvie_comparison_abbvie_aa_nsm_deck1_0350_2_abbvie_aa_nsm,2,['comparison'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['comparable', 'benchmark', 'a b testing', 'good vs bad', 'parallel', 'side by side', 'two side', 'similarity', ""what's working"", 'alike and different', 'equal', 'same and different', 'common', 'commonality', 'less and more', 'laggard', 'loyalist', 'dabbler', 'early adopter', 'ea', 'migration', 'migrate', 'today', 'tomorrow', 'today vs tomorrow', 'actual vs forecast', 'assumptions vs actual', 'nearest', 'left and right', 'a to b', 'opposite', 'ups and down', 'dichotomy', 'up vs down slide', 'high to low', 'comparing', 'old vs. new', 'here to there', 'known and unknown', 'pre post', 'known or not known', 'above or below', 'actual vs. anticipated', 'this then', 'this then that', 'increase and decrease', 'split screen', 'proactive vs. reactive', 'baseline', 'comparative', 'opposite end', 'polarity', 'upsides downside', 'competition divider', 'comparator', 'where we are where we want to be', 'true or false', 'differentiation', 'correlation', 'parity', 'equivalence', 'compatibility', 'pros and con', 'before and after', 'parallelism']","['parity', ""what's working"", 'commonality', 'this then that', 'split screen', 'above or below', 'opposite end', 'score', 'migration', 'high to low', 'comparison', 'known or not known', 'comparing', 'valuation', 'alike and different', 'scoring', 'benchmark', 'system', 'baseline', 'parallelism', 'opposite', 'up vs down slide', 'actual vs forecast', 'differentiation', 'common', 'parallel', 'here to there', 'nearest', 'same and different', 'early adopter', 'pre post', 'competition divider', 'equivalence', 'less and more', 'ups and down', 'increase and decrease', 'comparator', 'pros and con', 'correlation', 'evaluation', 'rating', 'dabbler', 'good vs bad', 'side by side', 'today vs tomorrow', 'actual vs. anticipated', 'left and right', 'comparable', 'rectangle', 'similarity', 'curtain', 'laggard', 'migrate', 'upsides downside', 'a to b', 'assessment', 'comparative', 'true or false', 'a b testing', 'where we are where we want to be', 'old vs. new', 'loyalist', 'today', 'this then', 'polarity', 'ea', 'two side', 'proactive vs. reactive', 'dichotomy', 'equal', 'compatibility', 'tomorrow', 'assumptions vs actual', 'known and unknown', 'before and after']",. The category is comparison. The construct is assessment and contain curtain having shape of a rectangle,350,350
199,25030,abbvie_criteria_abbvie_aa_nsm_deck1_0137_2_abbvie_aa_nsm,2,['criterium'],['assessment'],"['check', 'list', 'clipboard', 'curtain']",[],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'assessment', 'curtain', 'list', 'valuation', 'criterium', 'scoring', 'system', 'clipboard', 'check', 'evaluation']",. The category is criteria. The construct is assessment and contain check list clipboard curtain with check mark cros mark icon,136,137
200,25038,abbvie_criteria_abbvie_aa_nsm_deck1_0145_2_abbvie_aa_nsm,2,['criterium'],['assessment'],"['clipboard', 'curtain']","['ribbon', 'square']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'assessment', 'square', 'valuation', 'criterium', 'scoring', 'system', 'clipboard', 'curtain', 'ribbon', 'evaluation']",. The category is criteria. The construct is assessment and contain clipboard curtain having shape of a ribbon square,144,145
